/SiMCosta RJ-3 buoy 
/L1 data
/missing = NULL
/latitude = -22.983083
/longitude = -43.174472
/Sensor Mount = Buoy
/Ocean Sensors Orientation = Downward
/Ocean Sensors Average Measuring Depth = 0.5m
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
/Hsig: Significant Wave Height (m)
/TP: Wave Peak Period (s)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Hsig,TP
2018,8,23,12,23,0,0.94,16.70
2018,8,23,12,53,0,1.00,18.20
2018,8,23,13,53,0,0.95,11.10
2018,8,23,14,23,0,0.92,18.20
2018,8,23,14,53,0,0.99,16.70
2018,8,23,15,23,0,0.93,11.10
2018,8,23,15,53,0,0.88,10.50
2018,8,23,16,23,0,0.91,16.70
2018,8,23,16,53,0,0.90,16.70
2018,8,23,17,23,0,0.94,18.20
2018,8,23,17,53,0,0.87,10.50
2018,8,23,18,23,0,0.94,16.70
2018,8,23,18,53,0,1.01,16.70
2018,8,23,19,23,0,1.15,16.70
2018,8,23,20,53,0,1.03,16.70
2018,8,23,21,23,0,0.95,15.40
2018,8,23,22,23,0,0.94,15.40
2018,8,23,22,53,0,0.79,15.40
2018,8,24,0,23,0,0.99,14.30
2018,8,24,0,53,0,0.98,15.40
2018,8,24,1,23,0,1.02,15.40
2018,8,24,1,53,0,1.01,15.40
2018,8,24,2,23,0,1.10,14.30
2018,8,24,2,53,0,1.10,15.40
2018,8,24,3,23,0,0.95,12.50
2018,8,24,3,53,0,1.00,14.30
2018,8,24,4,23,0,1.09,15.40
2018,8,24,4,53,0,1.12,14.30
2018,8,24,5,23,0,1.02,15.40
2018,8,24,5,53,0,1.16,15.40
2018,8,24,7,23,0,1.10,15.40
2018,8,24,8,23,0,1.02,16.70
2018,8,24,8,53,0,1.05,15.40
2018,8,24,9,23,0,1.06,15.40
2018,8,24,9,53,0,0.98,14.30
2018,8,24,10,23,0,1.03,14.30
2018,8,24,11,23,0,1.00,9.10
2018,8,24,12,23,0,0.97,11.10
2018,8,24,12,53,0,0.95,12.50
2018,8,24,13,23,0,0.99,10.00
2018,8,24,13,53,0,1.01,10.50
2018,8,24,14,23,0,1.04,15.40
2018,8,24,14,53,0,1.08,15.40
2018,8,24,15,23,0,1.09,15.40
2018,8,24,15,53,0,1.02,15.40
2018,8,24,16,53,0,1.07,15.40
2018,8,24,17,23,0,0.90,12.50
2018,8,24,17,53,0,0.92,15.40
2018,8,24,18,23,0,0.98,16.70
2018,8,24,18,53,0,1.04,15.40
2018,8,24,19,53,0,1.03,14.30
2018,8,24,20,53,0,1.08,11.10
2018,8,24,21,23,0,0.98,15.40
2018,8,24,21,53,0,0.99,15.40
2018,8,24,22,23,0,0.98,14.30
2018,8,24,22,53,0,1.00,14.30
2018,8,24,23,23,0,1.01,14.30
2018,8,24,23,53,0,0.99,7.40
2018,8,25,0,23,0,1.08,9.10
2018,8,25,0,53,0,1.03,7.40
2018,8,25,1,23,0,1.06,9.10
2018,8,25,1,53,0,1.00,8.70
2018,8,25,2,23,0,1.10,15.40
2018,8,25,2,53,0,0.99,14.30
2018,8,25,3,23,0,0.98,9.50
2018,8,25,3,53,0,0.99,15.40
2018,8,25,4,23,0,1.02,14.30
2018,8,25,4,53,0,0.99,9.50
2018,8,25,5,53,0,1.05,13.30
2018,8,25,6,23,0,1.04,14.30
2018,8,25,6,53,0,1.03,13.30
2018,8,25,7,23,0,1.06,13.30
2018,8,25,7,53,0,1.00,14.30
2018,8,25,8,23,0,0.95,12.50
2018,8,25,8,53,0,0.91,14.30
2018,8,25,9,23,0,1.00,13.30
2018,8,25,10,23,0,1.01,12.50
2018,8,25,11,23,0,0.94,14.30
2018,8,25,11,53,0,0.93,9.10
2018,8,25,12,23,0,0.94,14.30
2018,8,25,12,53,0,0.96,13.30
2018,8,25,13,23,0,1.00,9.10
2018,8,25,14,53,0,0.90,8.70
2018,8,25,15,23,0,0.89,8.70
2018,8,25,15,53,0,0.86,9.10
2018,8,25,16,23,0,0.91,9.50
2018,8,25,17,23,0,0.87,8.70
2018,8,25,17,53,0,0.87,9.10
2018,8,25,18,23,0,0.93,8.70
2018,8,25,18,53,0,0.85,9.10
2018,8,25,19,23,0,0.87,9.10
2018,8,25,19,53,0,0.90,9.10
2018,8,25,20,23,0,0.84,9.50
2018,8,25,20,53,0,0.81,13.30
2018,8,25,21,23,0,0.83,8.70
2018,8,25,21,53,0,0.78,13.30
2018,8,25,22,23,0,0.80,9.10
2018,8,25,22,53,0,0.82,8.70
2018,8,25,23,23,0,0.87,8.30
2018,8,25,23,53,0,0.82,8.30
2018,8,26,0,23,0,0.73,9.10
2018,8,26,0,53,0,0.80,8.30
2018,8,26,1,23,0,0.88,8.30
2018,8,26,1,53,0,0.86,8.30
2018,8,26,2,23,0,0.84,8.70
2018,8,26,3,23,0,0.85,7.40
2018,8,26,3,53,0,0.81,7.70
2018,8,26,4,23,0,0.92,7.70
2018,8,26,4,53,0,0.88,8.00
2018,8,26,5,23,0,0.84,8.70
2018,8,26,5,53,0,0.90,8.30
2018,8,26,6,23,0,0.83,8.30
2018,8,26,6,53,0,0.90,8.00
2018,8,26,7,23,0,0.87,8.30
2018,8,26,7,53,0,1.02,4.30
2018,8,26,8,23,0,0.98,8.70
2018,8,26,8,53,0,0.95,8.30
2018,8,26,9,23,0,0.94,8.70
2018,8,26,9,53,0,0.78,8.00
2018,8,26,10,23,0,0.88,8.70
2018,8,26,10,53,0,0.85,8.30
2018,8,26,11,23,0,0.90,9.10
2018,8,26,11,53,0,1.00,9.50
2018,8,26,12,23,0,1.03,8.30
2018,8,26,12,53,0,1.17,5.40
2018,8,26,13,23,0,1.21,5.60
2018,8,26,13,53,0,1.42,5.90
2018,8,26,14,23,0,1.60,7.10
2018,8,26,14,53,0,1.66,6.90
2018,8,26,15,23,0,1.73,7.70
2018,8,26,15,53,0,1.54,8.00
2018,8,26,16,23,0,1.59,8.00
2018,8,26,16,53,0,1.65,7.10
2018,8,26,17,23,0,1.58,7.40
2018,8,26,17,53,0,1.76,11.10
2018,8,26,18,53,0,1.93,8.00
2018,8,26,19,23,0,2.14,9.50
2018,8,26,19,53,0,2.27,11.80
2018,8,26,20,23,0,2.19,15.40
2018,8,26,20,53,0,2.25,9.50
2018,8,26,21,23,0,2.19,9.50
2018,8,26,22,23,0,2.12,15.40
2018,8,26,22,53,0,2.17,15.40
2018,8,26,23,23,0,2.16,15.40
2018,8,26,23,53,0,2.07,15.40
2018,8,27,0,23,0,1.88,14.30
2018,8,27,0,53,0,2.20,14.30
2018,8,27,1,23,0,2.15,15.40
2018,8,27,1,53,0,2.25,14.30
2018,8,27,2,23,0,2.24,15.40
2018,8,27,2,53,0,2.16,14.30
2018,8,27,3,23,0,2.01,14.30
2018,8,27,3,53,0,2.02,11.80
2018,8,27,4,23,0,2.37,14.30
2018,8,27,4,53,0,2.16,15.40
2018,8,27,5,23,0,2.45,15.40
2018,8,27,5,53,0,2.50,14.30
2018,8,27,6,23,0,2.19,14.30
2018,8,27,6,53,0,2.17,14.30
2018,8,27,7,23,0,2.41,14.30
2018,8,27,7,53,0,2.39,14.30
2018,8,27,8,23,0,2.68,14.30
2018,8,27,8,53,0,2.38,13.30
2018,8,27,9,23,0,2.64,14.30
2018,8,27,9,53,0,2.83,14.30
2018,8,27,10,53,0,2.23,15.40
2018,8,27,11,23,0,2.08,13.30
2018,8,27,11,53,0,2.24,13.30
2018,8,27,12,23,0,2.32,14.30
2018,8,27,12,53,0,2.13,14.30
2018,8,27,13,23,0,1.87,11.80
2018,8,27,13,53,0,2.14,13.30
2018,8,27,14,53,0,2.30,14.30
2018,8,27,15,23,0,2.22,14.30
2018,8,27,15,53,0,2.19,14.30
2018,8,27,16,23,0,1.89,13.30
2018,8,27,16,53,0,1.82,14.30
2018,8,27,17,23,0,2.10,13.30
2018,8,27,18,23,0,2.15,14.30
2018,8,27,19,23,0,2.26,14.30
2018,8,27,19,53,0,2.53,13.30
2018,8,27,20,23,0,2.35,14.30
2018,8,27,20,53,0,2.27,14.30
2018,8,27,21,23,0,2.06,13.30
2018,8,27,22,23,0,2.06,13.30
2018,8,27,22,53,0,1.92,13.30
2018,8,27,23,23,0,2.01,13.30
2018,8,27,23,53,0,1.71,13.30
2018,8,28,0,23,0,1.70,13.30
2018,8,28,0,53,0,1.86,12.50
2018,8,28,1,23,0,2.10,12.50
2018,8,28,1,53,0,2.17,13.30
2018,8,28,2,23,0,1.90,13.30
2018,8,28,2,53,0,1.83,12.50
2018,8,28,3,23,0,1.85,12.50
2018,8,28,3,53,0,1.70,12.50
2018,8,28,4,53,0,1.69,12.50
2018,8,28,5,23,0,1.79,12.50
2018,8,28,5,53,0,1.91,12.50
2018,8,28,6,23,0,1.78,13.30
2018,8,28,7,23,0,1.77,12.50
2018,8,28,7,53,0,1.81,12.50
2018,8,28,8,23,0,1.63,11.80
2018,8,28,8,53,0,1.60,11.10
2018,8,28,9,53,0,1.48,12.50
2018,8,28,10,23,0,1.69,12.50
2018,8,28,10,53,0,1.62,12.50
2018,8,28,11,23,0,1.71,11.80
2018,8,28,11,53,0,1.32,10.50
2018,8,28,12,53,0,1.57,11.80
2018,8,28,13,23,0,1.37,11.80
2018,8,28,13,53,0,1.56,11.10
2018,8,28,14,23,0,1.51,12.50
2018,8,28,14,53,0,1.50,11.80
2018,8,28,15,23,0,1.51,11.80
2018,8,28,15,53,0,1.59,12.50
2018,8,28,16,23,0,1.69,11.80
2018,8,28,16,53,0,1.73,12.50
2018,8,28,18,23,0,1.34,11.80
2018,8,28,18,53,0,1.40,12.50
2018,8,28,19,23,0,1.45,12.50
2018,8,28,19,53,0,1.34,10.50
2018,8,28,20,23,0,1.30,11.10
2018,8,28,20,53,0,1.36,11.80
2018,8,28,21,53,0,1.35,12.50
2018,8,28,22,53,0,1.50,11.80
2018,8,28,23,23,0,1.37,11.10
2018,8,28,23,53,0,1.31,11.80
2018,8,29,0,23,0,1.27,11.80
2018,8,29,0,53,0,1.35,12.50
2018,8,29,1,23,0,1.40,11.80
2018,8,29,1,53,0,1.33,11.80
2018,8,29,2,23,0,1.32,11.10
2018,8,29,2,53,0,1.27,11.80
2018,8,29,3,23,0,1.15,10.50
2018,8,29,3,53,0,1.19,11.80
2018,8,29,4,23,0,1.11,11.10
2018,8,29,4,53,0,1.15,11.80
2018,8,29,5,23,0,1.14,10.50
2018,8,29,5,53,0,1.05,11.10
2018,8,29,6,23,0,1.11,12.50
2018,8,29,6,53,0,0.95,11.80
2018,8,29,7,23,0,1.02,11.10
2018,8,29,7,53,0,0.95,11.80
2018,8,29,8,53,0,0.94,11.80
2018,8,29,9,23,0,0.96,11.80
2018,8,29,9,53,0,0.95,11.80
2018,8,29,10,23,0,0.90,11.80
2018,8,29,10,53,0,0.94,11.10
2018,8,29,11,23,0,0.95,11.10
2018,8,29,11,53,0,0.88,11.80
2018,8,29,12,23,0,0.86,11.80
2018,8,29,12,53,0,0.85,11.10
2018,8,29,13,23,0,0.84,11.10
2018,8,29,13,53,0,0.83,10.50
2018,8,29,14,23,0,0.84,11.80
2018,8,29,14,53,0,0.91,11.80
2018,8,29,15,23,0,0.95,10.50
2018,8,29,15,53,0,0.90,11.10
2018,8,29,16,23,0,0.92,10.00
2018,8,29,16,53,0,0.94,11.10
2018,8,29,17,23,0,1.00,10.50
2018,8,29,17,53,0,1.04,11.10
2018,8,29,18,23,0,1.08,6.30
2018,8,29,18,53,0,1.06,10.50
2018,8,29,19,23,0,1.17,5.90
2018,8,29,19,53,0,1.23,11.10
2018,8,29,20,23,0,1.24,5.40
2018,8,29,21,23,0,1.21,5.60
2018,8,29,22,23,0,1.15,5.70
2018,8,29,22,53,0,1.11,5.70
2018,8,29,23,23,0,1.03,11.10
2018,8,29,23,53,0,0.98,9.10
2018,8,30,0,23,0,0.99,5.30
2018,8,30,0,53,0,1.00,6.10
2018,8,30,1,23,0,1.07,5.30
2018,8,30,1,53,0,1.09,5.60
2018,8,30,2,23,0,1.07,5.30
2018,8,30,3,23,0,1.06,5.40
2018,8,30,3,53,0,1.02,11.10
2018,8,30,4,23,0,0.94,6.10
2018,8,30,4,53,0,0.95,6.10
2018,8,30,5,23,0,1.00,8.70
2018,8,30,5,53,0,0.93,5.70
2018,8,30,6,23,0,0.96,5.90
2018,8,30,6,53,0,0.93,9.50
2018,8,30,7,23,0,0.99,5.90
2018,8,30,7,53,0,0.96,9.50
2018,8,30,8,23,0,1.01,9.10
2018,8,30,8,53,0,0.97,5.60
2018,8,30,9,23,0,0.89,5.30
2018,8,30,9,53,0,0.89,9.10
2018,8,30,10,23,0,0.89,8.70
2018,8,30,10,53,0,0.91,9.50
2018,8,30,11,23,0,0.98,6.30
2018,8,30,11,53,0,0.86,9.10
2018,8,30,12,23,0,0.83,5.70
2018,8,30,12,53,0,0.84,6.30
2018,8,30,13,23,0,0.84,5.60
2018,8,30,13,53,0,0.85,9.10
2018,8,30,14,23,0,0.80,6.50
2018,8,30,14,53,0,0.91,8.70
2018,8,30,15,23,0,0.83,8.30
2018,8,30,17,23,0,0.98,8.30
2018,8,30,17,53,0,0.89,8.00
2018,8,30,18,23,0,0.94,9.10
2018,8,30,18,53,0,0.89,8.30
2018,8,30,19,23,0,0.90,6.30
2018,8,30,19,53,0,0.97,9.10
2018,8,30,20,23,0,0.93,6.50
2018,8,30,20,53,0,1.01,7.10
2018,8,30,21,23,0,1.01,6.50
2018,8,30,21,53,0,1.04,9.10
2018,8,30,22,23,0,1.13,6.30
2018,8,30,22,53,0,1.09,4.90
2018,8,30,23,23,0,1.04,4.50
2018,8,30,23,53,0,1.06,6.90
2018,8,31,0,23,0,1.08,5.90
2018,8,31,0,53,0,1.05,6.10
2018,8,31,1,23,0,1.04,8.30
2018,8,31,1,53,0,0.97,6.50
2018,8,31,2,53,0,1.01,7.70
2018,8,31,3,23,0,0.95,6.30
2018,8,31,3,53,0,1.05,6.70
2018,8,31,4,23,0,0.93,6.50
2018,8,31,4,53,0,0.99,5.90
2018,8,31,5,23,0,0.97,7.40
2018,8,31,5,53,0,1.00,6.30
2018,8,31,6,23,0,1.03,6.90
2018,8,31,6,53,0,0.97,6.70
2018,8,31,7,23,0,1.00,7.40
2018,8,31,7,53,0,0.98,6.90
2018,8,31,8,23,0,0.90,6.90
2018,8,31,8,53,0,0.79,6.50
2018,8,31,9,53,0,0.74,8.00
2018,8,31,10,23,0,0.75,9.50
2018,8,31,10,53,0,0.72,7.40
2018,8,31,11,23,0,0.79,9.10
2018,8,31,11,53,0,0.81,7.70
2018,8,31,12,23,0,0.81,8.70
2018,8,31,13,23,0,0.79,9.50
2018,8,31,13,53,0,0.76,9.10
2018,8,31,14,53,0,0.77,7.10
2018,8,31,15,23,0,0.80,7.40
2018,8,31,16,23,0,0.86,6.90
2018,8,31,16,53,0,0.88,7.70
2018,8,31,17,23,0,0.81,6.90
2018,8,31,17,53,0,0.80,7.10
2018,8,31,18,23,0,0.89,6.90
2018,8,31,18,53,0,0.94,8.70
2018,8,31,19,23,0,0.89,6.90
2018,8,31,19,53,0,0.90,9.50
2018,8,31,20,23,0,0.81,8.00
2018,8,31,20,53,0,0.89,7.70
2018,8,31,21,53,0,0.88,8.30
2018,8,31,22,23,0,0.90,6.70
2018,8,31,23,23,0,0.89,7.40
2018,8,31,23,53,0,0.81,8.70
2018,9,1,0,23,0,0.82,7.40
2018,9,1,0,53,0,1.00,8.00
2018,9,1,1,23,0,0.95,7.10
2018,9,1,1,53,0,0.92,8.00
2018,9,1,2,23,0,0.90,7.40
2018,9,1,2,53,0,1.02,7.40
2018,9,1,3,23,0,0.96,7.10
2018,9,1,3,53,0,0.95,7.40
2018,9,1,4,23,0,0.84,7.10
2018,9,1,4,53,0,0.79,7.10
2018,9,1,5,23,0,0.90,9.10
2018,9,1,5,53,0,0.95,7.70
2018,9,1,6,23,0,0.97,6.30
2018,9,1,6,53,0,0.99,9.10
2018,9,1,7,23,0,0.97,9.10
2018,9,1,7,53,0,0.88,8.00
2018,9,1,8,23,0,0.91,7.40
2018,9,1,8,53,0,0.83,6.70
2018,9,1,9,23,0,0.87,7.40
2018,9,1,9,53,0,0.84,7.70
2018,9,1,10,23,0,0.80,9.10
2018,9,1,10,53,0,0.78,7.70
2018,9,1,11,53,0,0.86,8.70
2018,9,1,12,23,0,0.91,6.90
2018,9,1,12,53,0,0.86,7.40
2018,9,1,13,23,0,0.89,7.70
2018,9,1,13,53,0,0.89,8.30
2018,9,1,14,53,0,0.80,7.10
2018,9,1,15,23,0,0.76,8.00
2018,9,1,15,53,0,0.77,8.00
2018,9,1,16,23,0,0.77,8.70
2018,9,1,16,53,0,0.82,7.10
2018,9,1,17,23,0,0.75,8.70
2018,9,1,17,53,0,0.77,9.10
2018,9,1,18,53,0,0.78,9.10
2018,9,1,19,23,0,0.82,9.50
2018,9,1,20,23,0,0.90,9.10
2018,9,1,20,53,0,0.84,8.70
2018,9,1,22,23,0,0.88,8.70
2018,9,1,22,53,0,0.89,8.30
2018,9,1,23,23,0,0.87,8.30
2018,9,1,23,53,0,0.80,8.70
2018,9,2,0,23,0,0.84,7.70
2018,9,2,1,23,0,0.74,9.10
2018,9,2,1,53,0,0.66,8.30
2018,9,2,2,23,0,0.66,9.50
2018,9,2,2,53,0,0.73,9.10
2018,9,2,3,23,0,0.60,14.30
2018,9,2,3,53,0,0.56,8.30
2018,9,2,4,23,0,0.62,8.00
2018,9,2,5,23,0,0.63,7.40
2018,9,2,5,53,0,0.62,8.00
2018,9,2,6,23,0,0.67,8.70
2018,9,2,6,53,0,0.70,8.70
2018,9,2,7,23,0,0.68,8.70
2018,9,2,7,53,0,0.71,13.30
2018,9,2,8,23,0,0.75,13.30
2018,9,2,8,53,0,0.76,8.00
2018,9,2,9,23,0,0.71,9.50
2018,9,2,9,53,0,0.76,9.50
2018,9,2,10,23,0,0.69,9.10
2018,9,2,10,53,0,0.69,8.70
2018,9,2,11,23,0,0.82,11.10
2018,9,2,11,53,0,0.73,10.50
2018,9,2,12,23,0,0.74,8.30
2018,9,2,12,53,0,0.78,10.50
2018,9,2,13,23,0,0.81,14.30
2018,9,2,13,53,0,0.86,7.70
2018,9,2,14,53,0,0.80,7.70
2018,9,2,15,23,0,0.73,10.00
2018,9,2,15,53,0,0.78,10.50
2018,9,2,16,53,0,0.74,9.50
2018,9,2,17,23,0,0.88,10.00
2018,9,2,18,23,0,0.91,10.00
2018,9,2,19,23,0,0.86,9.10
2018,9,2,20,23,0,1.00,9.50
2018,9,2,20,53,0,1.01,9.50
2018,9,2,21,23,0,0.97,9.50
2018,10,24,11,23,0,0.91,11.10
2018,10,24,11,53,0,0.83,11.10
2018,10,24,12,53,0,0.75,10.00
2018,10,24,13,23,0,0.74,11.80
2018,10,24,15,23,0,0.76,10.50
2018,10,24,15,53,0,0.75,11.10
2018,10,24,16,23,0,0.65,11.10
2018,10,24,16,53,0,0.72,10.50
2018,10,24,17,53,0,0.68,11.10
2018,10,24,18,53,0,0.70,10.50
2018,10,24,19,23,0,0.70,10.50
2018,10,24,19,53,0,0.65,10.00
2018,10,24,20,23,0,0.67,10.00
2018,10,24,20,53,0,0.71,11.10
2018,10,24,21,23,0,0.67,9.50
2018,10,24,21,53,0,0.69,10.50
2018,10,24,22,23,0,0.77,10.00
2018,10,24,22,53,0,0.77,10.50
2018,10,24,23,23,0,0.78,11.10
2018,10,25,0,23,0,0.84,11.10
2018,10,25,0,53,0,0.92,10.50
2018,10,25,1,23,0,1.04,5.10
2018,10,25,1,53,0,1.00,10.50
2018,10,25,2,23,0,0.91,5.40
2018,10,25,2,53,0,0.95,5.70
2018,10,25,3,23,0,1.02,6.10
2018,10,25,3,53,0,1.01,5.40
2018,10,25,4,23,0,1.15,5.40
2018,10,25,5,23,0,1.14,6.50
2018,10,25,5,53,0,1.20,6.50
2018,10,25,6,23,0,1.24,6.90
2018,10,25,7,23,0,1.31,7.10
2018,10,25,7,53,0,1.27,7.70
2018,10,25,8,23,0,1.33,6.90
2018,10,25,8,53,0,1.35,7.40
2018,10,25,9,23,0,1.32,7.70
2018,10,25,9,53,0,1.36,7.40
2018,10,25,10,53,0,1.29,7.40
2018,10,25,11,53,0,1.33,7.40
2018,10,25,12,23,0,1.21,6.50
2018,10,25,12,53,0,1.30,7.40
2018,10,25,13,23,0,1.25,7.10
2018,10,25,13,53,0,1.23,6.90
2018,10,25,14,23,0,1.33,7.10
2018,10,25,14,53,0,1.27,7.10
2018,10,25,15,23,0,1.19,7.10
2018,10,25,15,53,0,1.08,7.10
2018,10,25,16,23,0,1.20,7.10
2018,10,25,17,23,0,1.29,7.10
2018,10,25,17,53,0,1.38,13.30
2018,10,25,18,23,0,1.33,14.30
2018,10,25,18,53,0,1.41,7.10
2018,10,25,19,53,0,1.49,6.90
2018,10,25,20,23,0,1.54,6.90
2018,10,25,20,53,0,1.44,13.30
2018,10,25,21,23,0,1.48,13.30
2018,10,25,21,53,0,1.69,13.30
2018,10,25,22,23,0,1.59,13.30
2018,10,25,22,53,0,1.64,6.90
2018,10,25,23,23,0,1.83,13.30
2018,10,26,0,23,0,1.79,11.80
2018,10,26,0,53,0,1.69,12.50
2018,10,26,1,23,0,1.77,11.80
2018,10,26,1,53,0,1.68,13.30
2018,10,26,2,23,0,1.67,12.50
2018,10,26,2,53,0,1.80,12.50
2018,10,26,3,23,0,1.83,12.50
2018,10,26,3,53,0,1.76,11.80
2018,10,26,4,23,0,1.70,13.30
2018,10,26,4,53,0,1.74,12.50
2018,10,26,5,53,0,1.77,13.30
2018,10,26,6,23,0,1.59,12.50
2018,10,26,6,53,0,1.70,11.80
2018,10,26,7,23,0,1.61,11.80
2018,10,26,7,53,0,1.74,12.50
2018,10,26,8,23,0,1.66,12.50
2018,10,26,8,53,0,1.63,11.80
2018,10,26,9,53,0,1.54,12.50
2018,10,26,10,23,0,1.70,11.80
2018,10,26,10,53,0,1.58,12.50
2018,10,26,11,23,0,1.51,11.80
2018,10,26,11,53,0,1.53,12.50
2018,10,26,12,23,0,1.51,11.80
2018,10,26,12,53,0,1.57,11.80
2018,10,26,13,23,0,1.35,12.50
2018,10,26,14,23,0,1.38,11.80
2018,10,26,14,53,0,1.52,12.50
2018,10,26,15,23,0,1.40,12.50
2018,10,26,15,53,0,1.36,12.50
2018,10,26,16,23,0,1.54,11.80
2018,10,26,16,53,0,1.55,11.80
2018,10,26,17,23,0,1.47,11.80
2018,10,26,17,53,0,1.54,11.10
2018,10,26,18,23,0,1.50,11.10
2018,10,26,19,23,0,1.42,12.50
2018,10,26,19,53,0,1.46,11.10
2018,10,26,20,23,0,1.47,12.50
2018,10,26,20,53,0,1.33,10.50
2018,10,26,21,23,0,1.27,11.10
2018,10,26,22,53,0,1.32,11.10
2018,10,26,23,23,0,1.35,11.80
2018,10,27,0,23,0,1.23,12.50
2018,10,27,0,53,0,1.27,12.50
2018,10,27,1,23,0,1.37,10.50
2018,10,27,2,23,0,1.22,11.10
2018,10,27,2,53,0,1.35,11.80
2018,10,27,3,23,0,1.37,11.10
2018,10,27,3,53,0,1.29,12.50
2018,10,27,4,23,0,1.31,11.80
2018,10,27,4,53,0,1.13,11.10
2018,10,27,5,23,0,1.28,11.80
2018,10,27,5,53,0,1.31,12.50
2018,10,27,6,23,0,1.36,11.80
2018,10,27,6,53,0,1.21,11.80
2018,10,27,7,23,0,1.23,11.80
2018,10,27,8,23,0,1.25,11.80
2018,10,27,8,53,0,1.15,12.50
2018,10,27,9,53,0,1.13,12.50
2018,10,27,10,23,0,1.13,11.10
2018,10,27,10,53,0,1.26,12.50
2018,10,27,11,23,0,1.13,12.50
2018,10,27,11,53,0,1.29,10.50
2018,10,27,12,53,0,1.25,11.10
2018,10,27,13,23,0,1.40,11.10
2018,10,27,13,53,0,1.42,11.80
2018,10,27,14,23,0,1.52,11.10
2018,10,27,14,53,0,1.39,8.00
2018,10,27,15,23,0,1.40,8.30
2018,10,27,15,53,0,1.64,10.50
2018,10,27,16,23,0,1.65,8.30
2018,10,27,16,53,0,1.42,8.30
2018,10,27,17,23,0,1.46,8.70
2018,10,27,17,53,0,1.46,8.30
2018,10,27,18,23,0,1.35,12.50
2018,10,27,18,53,0,1.32,11.10
2018,10,27,19,23,0,1.57,8.30
2018,10,27,19,53,0,1.39,11.80
2018,10,27,20,23,0,1.41,7.40
2018,10,27,20,53,0,1.41,7.70
2018,10,27,21,23,0,1.40,11.10
2018,10,27,21,53,0,1.41,12.50
2018,10,27,22,23,0,1.23,12.50
2018,10,27,23,23,0,1.43,11.80
2018,10,28,0,23,0,1.17,10.50
2018,10,28,0,53,0,1.26,10.00
2018,10,28,1,23,0,1.19,11.80
2018,10,28,1,53,0,1.11,12.50
2018,10,28,2,23,0,1.17,10.50
2018,10,28,2,53,0,1.17,12.50
2018,10,28,3,23,0,1.01,12.50
2018,10,28,3,53,0,1.00,12.50
2018,10,28,4,53,0,0.92,11.80
2018,10,28,5,23,0,0.80,12.50
2018,10,28,5,53,0,0.82,12.50
2018,10,28,6,23,0,0.80,12.50
2018,10,28,6,53,0,1.09,12.50
2018,10,28,7,23,0,1.44,5.90
2018,10,28,7,53,0,1.51,7.10
2018,10,28,8,23,0,1.52,7.10
2018,10,28,8,53,0,1.47,7.10
2018,10,28,9,23,0,1.51,6.90
2018,10,28,9,53,0,1.64,6.50
2018,10,28,10,23,0,1.62,11.80
2018,10,28,10,53,0,2.04,11.10
2018,10,28,11,23,0,2.16,10.50
2018,10,28,13,53,0,1.98,12.50
2018,10,28,14,23,0,2.14,11.10
2018,10,28,16,53,0,2.42,11.80
2018,10,28,22,23,0,2.28,12.50
2018,10,29,0,23,0,2.26,12.50
2018,10,29,0,53,0,2.21,12.50
2018,10,29,1,23,0,2.00,12.50
2018,10,29,1,53,0,1.87,10.00
2018,10,29,2,23,0,2.10,11.10
2018,10,29,2,53,0,2.37,11.10
2018,10,29,3,23,0,2.07,11.80
2018,10,29,3,53,0,2.14,10.50
2018,10,29,4,23,0,2.00,11.80
2018,10,29,4,53,0,2.00,11.10
2018,10,29,5,23,0,1.95,11.10
2018,10,29,5,53,0,1.71,11.10
2018,10,29,6,23,0,1.70,11.10
2018,10,29,6,53,0,1.60,11.10
2018,10,29,7,23,0,1.99,11.10
2018,10,29,7,53,0,1.95,11.80
2018,10,29,8,53,0,2.21,11.80
2018,10,29,9,23,0,2.22,11.80
2018,10,29,9,53,0,2.17,11.80
2018,10,29,10,23,0,2.13,12.50
2018,10,29,10,53,0,2.23,13.30
2018,10,29,11,23,0,2.38,12.50
2018,10,29,12,23,0,2.70,13.30
2018,10,29,17,23,0,NULL,NULL
2018,10,29,18,23,0,2.50,13.30
2018,10,29,18,53,0,NULL,NULL
2018,10,29,19,23,0,2.36,11.80
2018,10,29,19,53,0,2.34,11.80
2018,10,29,20,53,0,2.12,13.30
2018,10,29,21,23,0,2.38,11.80
2018,10,29,21,53,0,2.40,11.80
2018,10,29,22,23,0,2.37,12.50
2018,10,29,22,53,0,2.29,11.80
2018,10,29,23,23,0,2.34,11.10
2018,10,30,0,53,0,2.51,11.80
2018,10,30,1,23,0,2.41,12.50
2018,10,30,3,23,0,2.06,12.50
2018,10,30,3,53,0,2.49,12.50
